Unnamed: 0,DataSet,Subject,Condition,TrialNum,Inducer,Concurrent,Comparison,ResponseSimulated
14075,Simulated,Brightness-Amp-Affect-21,Brightness Amp Affect,91,Brightness,Affect HS,Affect HS-Brightness,1
14076,Simulated,Brightness-Amp-Affect-21,Brightness Amp Affect,92,Amp,Color RY,Amp-Color RY,1
14077,Simulated,Brightness-Amp-Affect-21,Brightness Amp Affect,93,Affect SC,Shape,Affect SC-Shape,1
14078,Simulated,Brightness-Amp-Affect-21,Brightness Amp Affect,94,Color RY,Affect HS,Affect HS-Color RY,0
14079,Simulated,Brightness-Amp-Affect-21,Brightness Amp Affect,95,Amp,Brightness,Amp-Brightness,1
14080,Simulated,Brightness-Amp-Affect-21,Brightness Amp Affect,96,Amp,Brightness,Amp-Brightness,1
14081,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,1,Brightness,Size,Brightness-Size,0
14082,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,2,Amp,Affect SC,Affect SC-Amp,1
14083,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,3,Size,Affect SC,Affect SC-Size,0
14084,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,4,Size,Amp,Amp-Size,1
14085,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,5,Brightness,Color RY,Brightness-Color RY,0
14086,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,6,Shape,Brightness,Brightness-Shape,1
14087,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,7,Shape,Amp,Amp-Shape,1
14088,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,8,Affect EB,Color RY,Affect EB-Color RY,1
14089,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,9,Pitch,Amp,Amp-Pitch,0
14090,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,10,Brightness,Affect EB,Affect EB-Brightness,1
14091,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,11,Affect HS,Shape,Affect HS-Shape,1
14092,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,12,Size,Affect PD,Affect PD-Size,0
14093,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,13,Affect EB,Brightness,Affect EB-Brightness,1
14094,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,14,Shape,Affect PD,Affect PD-Shape,1
14095,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,15,Speed,Affect PD,Affect PD-Speed,1
14096,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,16,Affect EB,Noise,Affect EB-Noise,1
14097,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,17,Shape,Amp,Amp-Shape,1
14098,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,18,Size,Brightness,Brightness-Size,0
14099,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,19,Amp,Brightness,Amp-Brightness,1
14100,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,20,Amp,Affect PD,Affect PD-Amp,0
14101,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,21,Color RY,Amp,Amp-Color RY,1
14102,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,22,Pitch,Amp,Amp-Pitch,0
14103,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,23,Brightness,Noise,Brightness-Noise,1
14104,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,24,Pitch,Affect PD,Affect PD-Pitch,1
14105,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,25,Affect EB,Pitch,Affect EB-Pitch,1
14106,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,26,Brightness,Amp,Amp-Brightness,1
14107,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,27,Noise,Amp,Amp-Noise,1
14108,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,28,Amp,Noise,Amp-Noise,1
14109,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,29,Amp,Pitch,Amp-Pitch,0
14110,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,30,Affect HS,Noise,Affect HS-Noise,0
14111,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,31,Affect EB,Amp,Affect EB-Amp,1
14112,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,32,Amp,Speed,Amp-Speed,1
14113,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,33,Affect EB,Speed,Affect EB-Speed,1
14114,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,34,Amp,Affect EB,Affect EB-Amp,1
14115,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,35,Brightness,Affect PD,Affect PD-Brightness,1
14116,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,36,Brightness,Shape,Brightness-Shape,1
14117,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,37,Brightness,Pitch,Brightness-Pitch,1
14118,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,38,Pitch,Brightness,Brightness-Pitch,1
14119,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,39,Pitch,Affect SC,Affect SC-Pitch,1
14120,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,40,Brightness,Amp,Amp-Brightness,1
14121,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,41,Color RY,Affect SC,Affect SC-Color RY,1
14122,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,42,Affect EB,Amp,Affect EB-Amp,1
14123,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,43,Amp,Noise,Amp-Noise,1
14124,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,44,Amp,Brightness,Amp-Brightness,1
14125,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,45,Color RY,Brightness,Brightness-Color RY,0
14126,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,46,Brightness,Color RY,Brightness-Color RY,0
14127,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,47,Color RY,Amp,Amp-Color RY,1
14128,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,48,Affect EB,Amp,Affect EB-Amp,1
14129,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,49,Amp,Affect EB,Affect EB-Amp,1
14130,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,50,Brightness,Speed,Brightness-Speed,1
14131,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,51,Color RY,Brightness,Brightness-Color RY,0
14132,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,52,Brightness,Amp,Amp-Brightness,1
14133,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,53,Size,Brightness,Brightness-Size,0
14134,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,54,Noise,Affect PD,Affect PD-Noise,0
14135,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,55,Brightness,Size,Brightness-Size,0
14136,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,56,Brightness,Speed,Brightness-Speed,1
14137,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,57,Amp,Speed,Amp-Speed,1
14138,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,58,Noise,Brightness,Brightness-Noise,1
14139,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,59,Affect HS,Color RY,Affect HS-Color RY,0
14140,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,60,Affect HS,Brightness,Affect HS-Brightness,1
14141,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,61,Brightness,Shape,Brightness-Shape,1
14142,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,62,Affect HS,Pitch,Affect HS-Pitch,1
14143,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,63,Speed,Brightness,Brightness-Speed,1
14144,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,64,Affect EB,Brightness,Affect EB-Brightness,1
14145,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,65,Amp,Pitch,Amp-Pitch,0
14146,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,66,Amp,Shape,Amp-Shape,1
14147,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,67,Brightness,Amp,Amp-Brightness,1
14148,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,68,Speed,Amp,Amp-Speed,1
14149,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,69,Shape,Brightness,Brightness-Shape,1
14150,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,70,Amp,Brightness,Amp-Brightness,1
14151,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,71,Speed,Brightness,Brightness-Speed,1
14152,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,72,Shape,Affect SC,Affect SC-Shape,1
14153,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,73,Amp,Brightness,Amp-Brightness,1
14154,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,74,Noise,Brightness,Brightness-Noise,1
14155,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,75,Amp,Color RY,Amp-Color RY,1
14156,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,76,Affect HS,Size,Affect HS-Size,0
14157,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,77,Affect HS,Speed,Affect HS-Speed,1
14158,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,78,Brightness,Noise,Brightness-Noise,1
14159,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,79,Size,Amp,Amp-Size,1
14160,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,80,Affect EB,Shape,Affect EB-Shape,1
14161,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,81,Noise,Affect SC,Affect SC-Noise,1
14162,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,82,Noise,Amp,Amp-Noise,1
14163,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,83,Amp,Shape,Amp-Shape,1
14164,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,84,Speed,Amp,Amp-Speed,1
14165,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,85,Affect EB,Brightness,Affect EB-Brightness,1
14166,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,86,Amp,Size,Amp-Size,1
14167,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,87,Speed,Affect SC,Affect SC-Speed,1
14168,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,88,Color RY,Affect PD,Affect PD-Color RY,0
14169,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,89,Amp,Color RY,Amp-Color RY,1
14170,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,90,Affect EB,Size,Affect EB-Size,0
14171,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,91,Brightness,Affect SC,Affect SC-Brightness,1
14172,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,92,Brightness,Affect EB,Affect EB-Brightness,1
14173,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,93,Amp,Size,Amp-Size,1
14174,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,94,Pitch,Brightness,Brightness-Pitch,1
14175,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,95,Brightness,Pitch,Brightness-Pitch,1
14176,Simulated,Brightness-Amp-Affect-22,Brightness Amp Affect,96,Affect HS,Amp,Affect HS-Amp,1
14177,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,1,Speed,Brightness,Brightness-Speed,1
14178,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,2,Noise,Affect EB,Affect EB-Noise,1
14179,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,3,Brightness,Speed,Brightness-Speed,1
14180,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,4,Affect PD,Color YB,Affect PD-Color YB,1
14181,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,5,Amp,Affect EB,Affect EB-Amp,1
14182,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,6,Brightness,Affect HS,Affect HS-Brightness,1
14183,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,7,Amp,Affect PD,Affect PD-Amp,0
14184,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,8,Shape,Affect EB,Affect EB-Shape,1
14185,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,9,Speed,Brightness,Brightness-Speed,1
14186,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,10,Noise,Brightness,Brightness-Noise,1
14187,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,11,Brightness,Color YB,Brightness-Color YB,1
14188,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,12,Affect SC,Amp,Affect SC-Amp,1
14189,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,13,Color YB,Brightness,Brightness-Color YB,1
14190,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,14,Affect PD,Amp,Affect PD-Amp,0
14191,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,15,Affect SC,Noise,Affect SC-Noise,1
14192,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,16,Affect PD,Brightness,Affect PD-Brightness,1
14193,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,17,Brightness,Pitch,Brightness-Pitch,1
14194,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,18,Affect PD,Brightness,Affect PD-Brightness,1
14195,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,19,Amp,Affect HS,Affect HS-Amp,1
14196,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,20,Noise,Affect HS,Affect HS-Noise,0
14197,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,21,Amp,Size,Amp-Size,1
14198,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,22,Pitch,Affect EB,Affect EB-Pitch,1
14199,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,23,Size,Affect HS,Affect HS-Size,0
14200,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,24,Amp,Brightness,Amp-Brightness,1
14201,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,25,Speed,Amp,Amp-Speed,1
14202,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,26,Brightness,Amp,Amp-Brightness,1
14203,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,27,Affect PD,Speed,Affect PD-Speed,1
14204,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,28,Size,Affect EB,Affect EB-Size,0
14205,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,29,Amp,Pitch,Amp-Pitch,0
14206,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,30,Shape,Amp,Amp-Shape,1
14207,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,31,Brightness,Color YB,Brightness-Color YB,1
14208,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,32,Amp,Brightness,Amp-Brightness,1
14209,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,33,Brightness,Size,Brightness-Size,0
14210,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,34,Affect PD,Brightness,Affect PD-Brightness,1
14211,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,35,Amp,Size,Amp-Size,1
14212,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,36,Shape,Amp,Amp-Shape,1
14213,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,37,Color YB,Amp,Amp-Color YB,1
14214,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,38,Affect PD,Amp,Affect PD-Amp,0
14215,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,39,Shape,Brightness,Brightness-Shape,1
14216,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,40,Brightness,Amp,Amp-Brightness,1
14217,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,41,Shape,Brightness,Brightness-Shape,1
14218,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,42,Pitch,Amp,Amp-Pitch,0
14219,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,43,Shape,Affect HS,Affect HS-Shape,1
14220,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,44,Pitch,Brightness,Brightness-Pitch,1
14221,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,45,Affect PD,Size,Affect PD-Size,0
14222,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,46,Amp,Color YB,Amp-Color YB,1
14223,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,47,Affect SC,Speed,Affect SC-Speed,1
14224,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,48,Noise,Brightness,Brightness-Noise,1
14225,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,49,Affect PD,Shape,Affect PD-Shape,1
14226,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,50,Color YB,Affect EB,Affect EB-Color YB,1
14227,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,51,Pitch,Affect HS,Affect HS-Pitch,1
14228,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,52,Affect SC,Size,Affect SC-Size,0
14229,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,53,Brightness,Shape,Brightness-Shape,1
14230,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,54,Speed,Affect EB,Affect EB-Speed,1
14231,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,55,Affect SC,Color YB,Affect SC-Color YB,1
14232,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,56,Brightness,Noise,Brightness-Noise,1
14233,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,57,Amp,Noise,Amp-Noise,1
14234,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,58,Affect SC,Shape,Affect SC-Shape,1
14235,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,59,Amp,Affect PD,Affect PD-Amp,0
14236,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,60,Noise,Amp,Amp-Noise,1
14237,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,61,Size,Brightness,Brightness-Size,0
14238,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,62,Brightness,Size,Brightness-Size,0
14239,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,63,Affect PD,Pitch,Affect PD-Pitch,1
14240,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,64,Amp,Speed,Amp-Speed,1
14241,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,65,Affect PD,Amp,Affect PD-Amp,0
14242,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,66,Noise,Amp,Amp-Noise,1
14243,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,67,Color YB,Amp,Amp-Color YB,1
14244,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,68,Amp,Color YB,Amp-Color YB,1
14245,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,69,Pitch,Amp,Amp-Pitch,0
14246,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,70,Brightness,Affect EB,Affect EB-Brightness,1
14247,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,71,Affect PD,Noise,Affect PD-Noise,0
14248,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,72,Amp,Shape,Amp-Shape,1
14249,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,73,Amp,Noise,Amp-Noise,1
14250,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,74,Affect SC,Pitch,Affect SC-Pitch,1
14251,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,75,Brightness,Shape,Brightness-Shape,1
14252,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,76,Size,Amp,Amp-Size,1
14253,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,77,Color YB,Brightness,Brightness-Color YB,1
14254,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,78,Amp,Pitch,Amp-Pitch,0
14255,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,79,Size,Brightness,Brightness-Size,0
14256,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,80,Brightness,Amp,Amp-Brightness,1
14257,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,81,Affect SC,Brightness,Affect SC-Brightness,1
14258,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,82,Speed,Amp,Amp-Speed,1
14259,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,83,Brightness,Affect PD,Affect PD-Brightness,1
14260,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,84,Brightness,Affect PD,Affect PD-Brightness,1
14261,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,85,Brightness,Amp,Amp-Brightness,1
14262,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,86,Brightness,Speed,Brightness-Speed,1
14263,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,87,Pitch,Brightness,Brightness-Pitch,1
14264,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,88,Brightness,Pitch,Brightness-Pitch,1
14265,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,89,Color YB,Affect HS,Affect HS-Color YB,1
14266,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,90,Brightness,Noise,Brightness-Noise,1
14267,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,91,Amp,Speed,Amp-Speed,1
14268,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,92,Size,Amp,Amp-Size,1
14269,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,93,Amp,Brightness,Amp-Brightness,1
14270,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,94,Amp,Brightness,Amp-Brightness,1
14271,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,95,Amp,Shape,Amp-Shape,1
14272,Simulated,Brightness-Amp-Affect-23,Brightness Amp Affect,96,Speed,Affect HS,Affect HS-Speed,1
14273,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,1,Pitch,Brightness,Brightness-Pitch,1
14274,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,2,Affect EB,Noise,Affect EB-Noise,1
14275,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,3,Amp,Color RY,Amp-Color RY,1
14276,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,4,Shape,Brightness,Brightness-Shape,1
14277,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,5,Brightness,Speed,Brightness-Speed,1
14278,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,6,Color RY,Brightness,Brightness-Color RY,0
14279,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,7,Brightness,Speed,Brightness-Speed,1
14280,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,8,Speed,Affect HS,Affect HS-Speed,1
14281,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,9,Color RY,Amp,Amp-Color RY,1
14282,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,10,Amp,Speed,Amp-Speed,1
14283,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,11,Amp,Affect SC,Affect SC-Amp,1
14284,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,12,Amp,Color RY,Amp-Color RY,1
14285,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,13,Affect SC,Brightness,Affect SC-Brightness,1
14286,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,14,Brightness,Affect SC,Affect SC-Brightness,1
14287,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,15,Brightness,Shape,Brightness-Shape,1
14288,Simulated,Brightness-Amp-Affect-24,Brightness Amp Affect,16,Amp,Shape,Amp-Shape,1
